timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-03T22:59:29.246936+00:00,1,21,es,es,p50,10,1.0,42,340,82,101,37,930,0,2,28,10,3684.183,OPTIMAL,4040.000000,0.5791,1.1061
2026-09-03T22:59:41.316631+00:00,1,21,p90,sketch,p90,10,1.0,42,398,78,87,46,882,0,3,9,4,12018.622,OPTIMAL,4035.000000,12.9934,14.2433
2026-09-03T22:59:54.510769+00:00,1,21,avg,sketch,avg,10,1.0,42,342,81,101,33,927,0,4,22,8,13129.987,OPTIMAL,4037.000000,0.0000,0.0000
2026-09-03T23:00:11.174113+00:00,1,21,p50-1.2xalloc,sketch,p50bump,10,1.0,42,359,83,97,38,916,0,5,13,7,16604.511,OPTIMAL,4038.000000,4.4702,17.5095
2026-09-03T23:00:25.743508+00:00,1,21,window-avg,sketch,window,10,1.0,42,344,84,100,39,929,0,1,9,4,14507.410,OPTIMAL,4043.000000,5.2481,17.7481
2026-09-03T23:00:40.205461+00:00,1,22,static,static,request,0,0.0,55,432,39,84,39,907,0,0,5,3,9983.112,OPTIMAL,39.000000,37.9662,86.3869
2026-09-03T23:00:41.307661+00:00,1,22,dynamic,sketch,p50,0,0.0,55,322,43,110,39,995,0,0,20,7,1025.709,OPTIMAL,43.000000,0.5931,1.1021
2026-09-03T23:00:54.077954+00:00,1,22,reassign,static,request,10,1.0,55,431,78,85,38,906,0,0,5,3,12760.974,OPTIMAL,4038.000000,38.5445,86.3869
2026-09-03T23:00:56.224916+00:00,1,22,dynamic+reassign,sketch,p50,10,1.0,55,352,86,103,43,975,0,1,24,7,2083.626,OPTIMAL,4045.000000,0.6036,1.0493
2026-09-03T23:01:15.467913+00:00,1,22,es,es,p50,10,1.0,55,353,88,103,46,976,0,2,26,8,18884.828,OPTIMAL,4046.000000,0.5426,1.0000
2026-09-03T23:01:44.541359+00:00,1,22,p90,sketch,p90,10,1.0,55,415,82,89,40,922,0,3,6,3,29022.228,OPTIMAL,4039.000000,12.6640,13.5725
2026-09-03T23:02:07.584062+00:00,1,22,avg,sketch,avg,10,1.0,55,356,88,101,48,975,0,3,19,7,22984.223,OPTIMAL,4045.000000,0.0000,0.0000
2026-09-03T23:02:17.287621+00:00,1,22,p50-1.2xalloc,sketch,p50bump,10,1.0,55,371,86,100,43,959,0,3,8,4,9643.574,OPTIMAL,4043.000000,6.0594,24.0864
2026-09-03T23:02:25.581706+00:00,1,22,window-avg,sketch,window,10,1.0,55,355,89,103,46,975,0,2,14,6,8246.658,OPTIMAL,4047.000000,2.7609,8.8480
2026-09-03T23:02:30.687146+00:00,1,23,static,static,request,0,0.0,74,467,40,90,34,941,0,0,5,4,1165.445,OPTIMAL,40.000000,41.6258,82.5949
2026-09-03T23:02:42.321266+00:00,1,23,dynamic,sketch,p50,0,0.0,74,353,43,102,51,1046,0,0,19,9,11555.814,OPTIMAL,43.000000,0.6251,1.1386
2026-09-03T23:03:11.021647+00:00,1,23,reassign,static,request,10,1.0,74,467,82,90,37,943,0,0,6,4,28690.233,OPTIMAL,4042.000000,37.5225,75.6039
2026-09-03T23:03:15.727201+00:00,1,23,dynamic+reassign,sketch,p50,10,1.0,74,380,82,106,39,1014,0,3,19,7,4635.159,OPTIMAL,4039.000000,0.6489,1.1608
2026-09-03T23:03:37.025879+00:00,1,23,es,es,p50,10,1.0,74,379,82,107,38,1014,0,3,24,8,20361.579,OPTIMAL,4039.000000,0.5606,1.0691
2026-09-03T23:03:41.168918+00:00,1,23,p90,sketch,p90,10,1.0,74,447,85,91,43,965,0,1,2,2,4091.325,OPTIMAL,4044.000000,12.8872,14.1055
2026-09-03T23:04:11.345749+00:00,1,23,avg,sketch,avg,10,1.0,74,382,83,107,37,1012,0,3,17,7,30113.177,FEASIBLE,4040.000000,0.0000,0.0000
2026-09-03T23:04:41.771511+00:00,1,23,p50-1.2xalloc,sketch,p50bump,10,1.0,74,399,84,105,39,998,0,3,18,8,30360.502,FEASIBLE,4041.000000,4.1864,16.8368
2026-09-03T23:04:54.018659+00:00,1,23,window-avg,sketch,window,10,1.0,74,380,80,110,33,1008,0,3,18,9,12173.598,OPTIMAL,4037.000000,3.5322,12.8510
2026-09-03T23:05:02.886240+00:00,1,24,static,static,request,0,0.0,68,495,44,95,39,980,0,0,2,2,5062.019,OPTIMAL,44.000000,40.0962,94.0546
2026-09-03T23:05:33.044572+00:00,1,24,dynamic,sketch,p50,0,0.0,68,378,43,98,47,1093,0,0,19,6,30094.133,FEASIBLE,43.000000,0.6067,1.1719
2026-09-03T23:06:03.160028+00:00,1,24,reassign,static,request,10,1.0,68,493,81,95,36,979,0,0,2,2,30105.441,FEASIBLE,4041.000000,37.5963,69.7213
2026-09-03T23:06:23.966231+00:00,1,24,dynamic+reassign,sketch,p50,10,1.0,68,406,84,103,47,1061,0,2,11,5,20750.638,OPTIMAL,4042.000000,0.5763,1.0817
2026-09-03T23:06:54.830925+00:00,1,24,es,es,p50,10,1.0,68,405,82,103,46,1060,0,2,17,6,30113.454,FEASIBLE,4040.000000,0.5121,1.0834
2026-09-03T23:07:11.201891+00:00,1,24,p90,sketch,p90,10,1.0,68,470,81,101,31,996,0,1,7,3,16309.381,OPTIMAL,4040.000000,13.0971,14.3211
2026-09-03T23:07:19.700753+00:00,1,24,avg,sketch,avg,10,1.0,68,407,81,105,43,1055,0,3,31,9,8430.339,OPTIMAL,4038.000000,0.0000,0.0000
2026-09-03T23:07:49.876692+00:00,1,24,p50-1.2xalloc,sketch,p50bump,10,1.0,68,423,83,102,46,1044,0,4,22,7,30115.425,FEASIBLE,4039.000000,4.1953,19.6468
2026-09-03T23:08:10.588897+00:00,1,24,window-avg,sketch,window,10,1.0,68,408,85,102,53,1061,0,3,15,6,20649.895,OPTIMAL,4042.000000,5.1347,17.8134
2026-09-03T23:08:17.142097+00:00,1,25,static,static,request,0,0.0,60,511,40,96,39,1019,0,0,13,8,2045.877,OPTIMAL,40.000000,40.6985,83.9019
2026-09-03T23:08:47.278495+00:00,1,25,dynamic,sketch,p50,0,0.0,60,395,40,100,38,1131,0,0,13,5,30065.476,FEASIBLE,40.000000,0.6717,1.2506
2026-09-03T23:08:57.130025+00:00,1,25,reassign,static,request,10,1.0,60,512,80,94,41,1020,0,0,9,6,9841.259,OPTIMAL,4040.000000,41.5540,83.9019
2026-09-03T23:09:07.125517+00:00,1,25,dynamic+reassign,sketch,p50,10,1.0,60,422,81,93,51,1112,0,1,15,6,9946.112,OPTIMAL,4040.000000,0.5943,1.2319
2026-09-03T23:09:15.798373+00:00,1,25,es,es,p50,10,1.0,60,423,79,90,52,1112,0,0,25,8,8044.188,OPTIMAL,4039.000000,0.5831,1.1840
2026-09-03T23:09:39.975295+00:00,1,25,p90,sketch,p90,10,1.0,60,489,78,94,45,1041,0,6,12,6,24117.720,OPTIMAL,4032.000000,12.7692,14.3395
2026-09-03T23:09:54.116863+00:00,1,25,avg,sketch,avg,10,1.0,60,426,81,93,53,1108,0,0,18,7,14085.378,OPTIMAL,4041.000000,0.0000,0.0000
2026-09-03T23:10:02.437824+00:00,1,25,p50-1.2xalloc,sketch,p50bump,10,1.0,60,440,79,96,45,1089,0,3,29,9,8257.795,OPTIMAL,4036.000000,6.4161,22.8281
2026-09-03T23:10:07.525215+00:00,1,25,window-avg,sketch,window,10,1.0,60,423,80,94,48,1109,0,1,32,11,5023.891,OPTIMAL,4039.000000,5.2845,20.1737
2026-09-03T23:10:13.918044+00:00,1,26,static,static,request,0,0.0,71,542,39,95,40,1059,0,0,7,3,2405.041,OPTIMAL,39.000000,46.6785,83.3333
2026-09-03T23:10:44.174633+00:00,1,26,dynamic,sketch,p50,0,0.0,71,426,44,94,50,1181,0,0,28,9,30151.930,FEASIBLE,44.000000,0.6724,1.3346
2026-09-03T23:11:04.289140+00:00,1,26,reassign,static,request,10,1.0,71,543,81,96,39,1059,0,0,4,2,20103.587,OPTIMAL,4041.000000,47.8023,83.3333
2026-09-03T23:11:33.704006+00:00,1,26,dynamic+reassign,sketch,p50,10,1.0,71,452,82,97,38,1150,0,1,9,4,29351.425,OPTIMAL,4041.000000,0.6888,1.2933
2026-09-03T23:11:44.985760+00:00,1,26,es,es,p50,10,1.0,71,455,83,93,40,1152,0,1,13,3,10110.542,OPTIMAL,4042.000000,0.6003,1.0891
2026-09-03T23:11:48.736815+00:00,1,26,p90,sketch,p90,10,1.0,71,522,80,93,41,1082,0,1,1,1,3691.567,OPTIMAL,4039.000000,12.9605,14.3536
2026-09-03T23:11:54.633753+00:00,1,26,avg,sketch,avg,10,1.0,71,456,83,93,43,1151,0,1,8,3,5845.779,OPTIMAL,4042.000000,0.0000,0.0000
2026-09-03T23:11:57.745177+00:00,1,26,p50-1.2xalloc,sketch,p50bump,10,1.0,71,472,83,98,41,1130,0,2,13,4,3055.085,OPTIMAL,4041.000000,5.0810,19.9399
2026-09-03T23:12:08.241955+00:00,1,26,window-avg,sketch,window,10,1.0,71,454,83,95,42,1151,0,0,13,4,10441.881,OPTIMAL,4043.000000,4.5243,13.2828
2026-09-03T23:12:12.242575+00:00,1,27,static,static,request,0,0.0,44,547,36,83,48,1107,0,0,12,5,495.993,OPTIMAL,36.000000,41.3303,77.4807
2026-09-03T23:12:16.131973+00:00,1,27,dynamic,sketch,p50,0,0.0,44,426,46,96,44,1225,0,0,25,9,3829.512,OPTIMAL,46.000000,0.6937,1.1998
2026-09-03T23:12:23.850466+00:00,1,27,reassign,static,request,10,1.0,44,546,75,84,47,1106,0,0,6,3,7707.681,OPTIMAL,4035.000000,39.9282,77.4807
2026-09-03T23:12:34.078269+00:00,1,27,dynamic+reassign,sketch,p50,10,1.0,44,454,86,93,50,1200,0,1,17,6,10172.379,OPTIMAL,4045.000000,0.6218,1.0691
2026-09-03T23:13:04.995497+00:00,1,27,es,es,p50,10,1.0,44,456,85,92,46,1198,0,2,20,6,30114.829,FEASIBLE,4043.000000,0.5400,1.0218
2026-09-03T23:13:21.162575+00:00,1,27,p90,sketch,p90,10,1.0,44,526,78,88,43,1125,0,7,14,5,16115.201,OPTIMAL,4031.000000,12.7822,14.3016
2026-09-03T23:13:51.323741+00:00,1,27,avg,sketch,avg,10,1.0,44,457,85,92,46,1197,0,2,13,4,30109.393,FEASIBLE,4043.000000,0.0000,0.0000
2026-09-03T23:14:17.225072+00:00,1,27,p50-1.2xalloc,sketch,p50bump,10,1.0,44,473,83,93,48,1178,0,4,14,5,25845.053,OPTIMAL,4039.000000,5.9197,22.1470
2026-09-03T23:14:47.371826+00:00,1,27,window-avg,sketch,window,10,1.0,44,455,85,94,46,1197,0,1,16,5,30093.055,FEASIBLE,4044.000000,2.9467,13.1127
2026-09-03T23:14:59.366710+00:00,1,28,static,static,request,0,0.0,54,565,40,83,40,1147,0,0,7,3,8359.406,OPTIMAL,40.000000,37.9641,80.8699
2026-09-03T23:15:01.353132+00:00,1,28,dynamic,sketch,p50,0,0.0,54,434,44,94,46,1271,0,0,15,8,1924.684,OPTIMAL,44.000000,0.6243,1.2643
2026-09-03T23:15:31.473178+00:00,1,28,reassign,static,request,10,1.0,54,565,81,83,42,1148,0,0,4,2,30110.691,FEASIBLE,4041.000000,36.3384,77.5693
2026-09-03T23:15:39.004388+00:00,1,28,dynamic+reassign,sketch,p50,10,1.0,54,462,84,96,41,1241,0,6,23,10,7472.722,OPTIMAL,4038.000000,0.7005,1.3744
2026-09-03T23:15:44.685906+00:00,1,28,es,es,p50,10,1.0,54,465,79,92,39,1237,0,4,14,7,4816.376,OPTIMAL,4035.000000,0.6479,1.2546
2026-09-03T23:16:14.862171+00:00,1,28,p90,sketch,p90,10,1.0,54,542,78,85,41,1166,0,2,18,8,30124.998,FEASIBLE,4036.000000,12.9004,14.5209
