timestamp,backend,variant,workload,node_count,run,duration_ms,ok,status
2026-01-23T17:47:59,es,p25_p50_p75_p90_cpu_mem_net,N001,1,1,144.40245507285,True,200
2026-01-23T17:47:59,sketch,p25_p50_p75_p90_cpu_mem_net,N001,1,2,5.813727155327797,True,200
2026-01-23T17:47:59,es,p25_p50_p75_p90_cpu_mem_net,N001,1,2,3.8610119372606277,True,200
2026-01-23T17:47:59,sketch,p25_p50_p75_p90_cpu_mem_net,N001,1,3,4.962266888469458,True,200
2026-01-23T17:47:59,es,p25_p50_p75_p90_cpu_mem_net,N001,1,3,3.3582551404833794,True,200
2026-01-23T17:47:59,sketch,p25_p50_p75_p90_cpu_mem_net,N001,1,4,4.1819000616669655,True,200
2026-01-23T17:47:59,es,p25_p50_p75_p90_cpu_mem_net,N001,1,4,2.7268719859421253,True,200
2026-01-23T17:47:59,sketch,p25_p50_p75_p90_cpu_mem_net,N001,1,5,4.256580024957657,True,200
2026-01-23T17:47:59,es,p25_p50_p75_p90_cpu_mem_net,N001,1,5,2.8912643902003765,True,200
2026-01-23T17:47:59,sketch,cumulative_cpu_mem_net,N001,1,1,4.478918854147196,True,200
2026-01-23T17:47:59,es,cumulative_cpu_mem_net,N001,1,1,42.157328221946955,True,200
2026-01-23T17:47:59,sketch,cumulative_cpu_mem_net,N001,1,2,5.3394269198179245,True,200
2026-01-23T17:47:59,es,cumulative_cpu_mem_net,N001,1,2,2.428079955279827,True,200
2026-01-23T17:47:59,sketch,cumulative_cpu_mem_net,N001,1,3,4.232652019709349,True,200
2026-01-23T17:47:59,es,cumulative_cpu_mem_net,N001,1,3,2.528831362724304,True,200
2026-01-23T17:47:59,sketch,cumulative_cpu_mem_net,N001,1,4,4.274545237421989,True,200
2026-01-23T17:47:59,es,cumulative_cpu_mem_net,N001,1,4,2.377940807491541,True,200
2026-01-23T17:47:59,sketch,cumulative_cpu_mem_net,N001,1,5,3.66214569658041,True,200
2026-01-23T17:47:59,es,cumulative_cpu_mem_net,N001,1,5,2.395214047282934,True,200
2026-01-23T17:47:59,sketch,top_cpu,N001,1,1,4.064350388944149,True,200
2026-01-23T17:47:59,es,top_cpu,N001,1,1,42.463730089366436,True,200
2026-01-23T17:47:59,sketch,top_cpu,N001,1,2,3.8815070874989033,True,200
2026-01-23T17:47:59,es,top_cpu,N001,1,2,2.6864930987358093,True,200
2026-01-23T17:47:59,sketch,top_cpu,N001,1,3,3.71890002861619,True,200
2026-01-23T17:47:59,es,top_cpu,N001,1,3,2.4562920443713665,True,200
2026-01-23T17:47:59,sketch,top_cpu,N001,1,4,3.7544742226600647,True,200
2026-01-23T17:47:59,es,top_cpu,N001,1,4,2.580414991825819,True,200
2026-01-23T17:47:59,sketch,top_cpu,N001,1,5,3.1695817597210407,True,200
2026-01-23T17:47:59,es,top_cpu,N001,1,5,2.5793169625103474,True,200
2026-01-23T17:47:59,sketch,top_mem,N001,1,1,3.3157342113554478,True,200
2026-01-23T17:47:59,es,top_mem,N001,1,1,52.659866865724325,True,200
2026-01-23T17:47:59,sketch,top_mem,N001,1,2,3.7177191115915775,True,200
2026-01-23T17:47:59,es,top_mem,N001,1,2,2.597960177809,True,200
2026-01-23T17:47:59,sketch,top_mem,N001,1,3,3.8458220660686493,True,200
2026-01-23T17:47:59,es,top_mem,N001,1,3,2.602640073746443,True,200
2026-01-23T17:47:59,sketch,top_mem,N001,1,4,3.319535870105028,True,200
2026-01-23T17:47:59,es,top_mem,N001,1,4,2.5565852411091328,True,200
2026-01-23T17:47:59,sketch,top_mem,N001,1,5,3.3807680010795593,True,200
2026-01-23T17:47:59,es,top_mem,N001,1,5,2.493835985660553,True,200
2026-01-23T17:47:59,sketch,top_net,N001,1,1,3.4336992539465427,True,200
2026-01-23T17:48:00,es,top_net,N001,1,1,57.58866714313626,True,200
2026-01-23T17:48:00,sketch,top_net,N001,1,2,4.4817207381129265,True,200
2026-01-23T17:48:00,es,top_net,N001,1,2,2.6581604033708572,True,200
2026-01-23T17:48:00,sketch,top_net,N001,1,3,3.5146288573741913,True,200
2026-01-23T17:48:00,es,top_net,N001,1,3,2.494742162525654,True,200
2026-01-23T17:48:00,sketch,top_net,N001,1,4,3.928123041987419,True,200
2026-01-23T17:48:00,es,top_net,N001,1,4,2.629009075462818,True,200
2026-01-23T17:48:00,sketch,top_net,N001,1,5,3.1853532418608665,True,200
2026-01-23T17:48:00,es,top_net,N001,1,5,2.5961268693208694,True,200
2026-01-23T17:48:00,sketch,p25_cpu,N001-N004,4,1,7.370540872216225,True,200
2026-01-23T17:48:00,es,p25_cpu,N001-N004,4,1,156.08237590640783,True,200
2026-01-23T17:48:00,sketch,p25_cpu,N001-N004,4,2,5.657006055116653,True,200
2026-01-23T17:48:00,es,p25_cpu,N001-N004,4,2,3.70577909052372,True,200
2026-01-23T17:48:00,sketch,p25_cpu,N001-N004,4,3,4.331129137426615,True,200
2026-01-23T17:48:00,es,p25_cpu,N001-N004,4,3,3.5853381268680096,True,200
2026-01-23T17:48:00,sketch,p25_cpu,N001-N004,4,4,4.293023142963648,True,200
